REGION,SURVEY,YEAR,SUB_REGION_NAME,ADMIN,PROT,PRIMARY_SAMPLE_UNIT,LAT_DEGREES,LON_DEGREES,STRAT,HABITAT_CD,METERS_COMPLETED,SPECIES_CD,SPECIES_NAME,avg_cm2,avg_cm3,var_cm2,var_cm3,avg_maxdiam,var_maxdiam,n_colonies,DEPTH_M
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3128,26.1794,-80.08208333,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,25.291666666666664,64.35901616729089,NA,NA,10.083333333333332,NA,1,42.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3128,26.1794,-80.08208333,MIDR0,LIRM,10,SOL BOUR,Solenastrea bournoni,34.2,41.23340357836604,NA,NA,9,NA,1,42
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3128,26.1794,-80.08208333,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,21.6,64.79534848028948,NA,NA,9,NA,1,43
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3129,26.17216667,-80.08065,MIDR0,LIRM,10,AGA FRAG,Agaricia fragilis,498.75,389.4265893512348,NA,NA,35,NA,1,52
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3129,26.17216667,-80.08065,MIDR0,LIRM,10,MEA MEAN,Meandrina meandrites,273.24,400.5530633326986,NA,NA,24,NA,1,51
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3129,26.17216667,-80.08065,MIDR0,LIRM,10,MON CAVE,Montastraea cavernosa,22.083333333333332,79.08523173099306,NA,NA,10,NA,1,51
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3129,26.17216667,-80.08065,MIDR0,LIRM,10,POR PORI,Porites porites,12,31.41592653589793,NA,NA,6,NA,1,52
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3129,26.17216667,-80.08065,MIDR0,LIRM,10,PSE STRI,Pseudodiploria strigosa,2220.625,4196.971435655114,NA,NA,95,NA,1,52
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3129,26.17216667,-80.08065,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,27.25,70.93127163183205,NA,NA,11.125,NA,1,51.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3129,26.17216667,-80.08065,MIDR0,LIRM,10,SOL BOUR,Solenastrea bournoni,8,7.853981633974483,NA,NA,4,NA,1,52
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3129,26.17216667,-80.08065,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,14.225,30.052388057777364,NA,NA,6.583333333333334,NA,1,51.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3130,26.15818333,-80.08225,MIDR0,LIRM,10,MAD DECA,Madracis decactis,4,32.72492347489368,NA,NA,10,NA,1,50
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3130,26.15818333,-80.08225,MIDR0,LIRM,10,MON CAVE,Montastraea cavernosa,48.155,80.99418560036186,NA,NA,9.5,NA,1,49
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3130,26.15818333,-80.08225,MIDR0,LIRM,10,POR ASTR,Porites astreoides,74.8875,204.1217101746493,NA,NA,14.75,NA,1,49
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3130,26.15818333,-80.08225,MIDR0,LIRM,10,POR PORI,Porites porites,11.325,27.48893571891069,NA,NA,5.5,NA,1,49
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3130,26.15818333,-80.08225,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,6.166666666666667,12.789990924770946,NA,NA,4.416666666666666,NA,1,49
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3130,26.15818333,-80.08225,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,9.4375,13.335406316019174,NA,NA,5.25,NA,1,49
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3131,26.13473333,-80.08558333,MIDR0,LIRM,10,MEA MEAN,Meandrina meandrites,105,137.44467859455344,NA,NA,15,NA,1,49
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3131,26.13473333,-80.08558333,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,17.439999999999998,22.2529479629277,NA,NA,6,NA,1,49
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3131,26.13473333,-80.08558333,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,37.8,51.050880620834135,NA,NA,12,NA,1,49
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3132,26.10958333,-80.08976667,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,22.125,38.942658935123475,NA,NA,8,NA,1,44.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3133,26.10408333,-80.08978333,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,11.25,21.59844949342983,NA,NA,6,NA,1,48
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3134,26.10321667,-80.09016667,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,4.125,14.726215563702155,NA,NA,5,NA,1,44
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3135,26.09548333,-80.09203333,MIDR0,LIRM,10,MAD DECA,Madracis decactis,122.4,217.9479903427919,NA,NA,18,NA,1,42
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3135,26.09548333,-80.09203333,MIDR0,LIRM,10,MEA MEAN,Meandrina meandrites,106.54625,134.09037393837684,NA,NA,15.75,NA,1,42.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3135,26.09548333,-80.09203333,MIDR0,LIRM,10,MON CAVE,Montastraea cavernosa,31.4,69.04958853202567,NA,NA,9,NA,1,42.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3135,26.09548333,-80.09203333,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,19.98,32.39767424014474,NA,NA,7.5,NA,1,42.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3135,26.09548333,-80.09203333,MIDR0,LIRM,10,SOL BOUR,Solenastrea bournoni,46.35,104.71975511965977,NA,NA,10.5,NA,1,42
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3135,26.09548333,-80.09203333,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,17.55,29.94330497952771,NA,NA,6.5,NA,1,43
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3136,26.08643333,-80.090316670000007,MIDR0,LIRM,10,AGA LAMA,Agaricia lamarcki,15.2,15.707963267948966,NA,NA,8,NA,1,50
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3136,26.08643333,-80.090316670000007,MIDR0,LIRM,10,DIC STOK,Dichocoenia stokesii,3.8,5.235987755982988,NA,NA,4,NA,1,50
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3136,26.08643333,-80.090316670000007,MIDR0,LIRM,10,MEA MEAN,Meandrina meandrites,25,26.17993877991494,NA,NA,8,NA,1,50
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3136,26.08643333,-80.090316670000007,MIDR0,LIRM,10,MON CAVE,Montastraea cavernosa,12.129999999999999,52.35987755982988,NA,NA,8,NA,1,50
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3136,26.08643333,-80.090316670000007,MIDR0,LIRM,10,MYC ALIC,Mycetophyllia aliciae,92.425,86.06654873897037,NA,NA,13,NA,1,50
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3136,26.08643333,-80.090316670000007,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,22.792499999999997,33.05217270964262,NA,NA,7,NA,1,50
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3136,26.08643333,-80.090316670000007,MIDR0,LIRM,10,SOL BOUR,Solenastrea bournoni,255.15,645.0082416901544,NA,NA,27,NA,1,50
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3136,26.08643333,-80.090316670000007,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,34.69583333333333,67.08609312353204,NA,NA,9,NA,1,50
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3137,26.06068333,-80.09141667,MIDR1,LIRM,10,MEA MEAN,Meandrina meandrites,61.225,72.32208087951503,NA,NA,11,NA,1,62
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3137,26.06068333,-80.09141667,MIDR1,LIRM,10,MON CAVE,Montastraea cavernosa,101.25,220.89323345553234,NA,NA,15,NA,1,62
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3137,26.06068333,-80.09141667,MIDR1,LIRM,10,ORB FAVE,Orbicella faveolata,450,1063.5600129340444,NA,NA,50,NA,1,62
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3137,26.06068333,-80.09141667,MIDR1,LIRM,10,POR ASTR,Porites astreoides,39.666666666666664,57.59586531581287,NA,NA,10.666666666666666,NA,1,62
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3137,26.06068333,-80.09141667,MIDR1,LIRM,10,SID SIDE,Siderastrea siderea,28.2625,44.01502207373199,NA,NA,7.166666666666666,NA,1,61.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3137,26.06068333,-80.09141667,MIDR1,LIRM,10,SOL BOUR,Solenastrea bournoni,16.05,22.58019719767664,NA,NA,6,NA,1,62
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3137,26.06068333,-80.09141667,MIDR1,LIRM,10,STE INTE,Stephanocoenia intersepta,28.747083333333332,51.050880620834135,NA,NA,7.916666666666667,NA,1,61.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3138,26.06028333,-80.09351667,MIDR0,LIRM,10,AGA AGAR,Agaricia agaricites,70,73.30382858376184,NA,NA,14,NA,1,43
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3138,26.06028333,-80.09351667,MIDR0,LIRM,10,DIC STOK,Dichocoenia stokesii,56.875,99.81101659842571,NA,NA,10,NA,1,43
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3138,26.06028333,-80.09351667,MIDR0,LIRM,10,MEA MEAN,Meandrina meandrites,12.5,13.744467859455344,NA,NA,5.5,NA,1,43.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3138,26.06028333,-80.09351667,MIDR0,LIRM,10,ORB FRAN,Orbicella franksi,702,2059.05218504031,NA,NA,52,NA,1,43
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3138,26.06028333,-80.09351667,MIDR0,LIRM,10,POR ASTR,Porites astreoides,41.5075,63.43181000216891,NA,NA,10,NA,1,43.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3138,26.06028333,-80.09351667,MIDR0,LIRM,10,POR PORI,Porites porites,27.5,70.68583470577035,NA,NA,10,NA,1,43
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3138,26.06028333,-80.09351667,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,34.36625,59.05212441044564,NA,NA,9.725,NA,1,43.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3138,26.06028333,-80.09351667,MIDR0,LIRM,10,SOL BOUR,Solenastrea bournoni,10,16.36246173744684,NA,NA,5,NA,1,43
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3138,26.06028333,-80.09351667,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,17.961666666666666,30.052388057777364,NA,NA,6.5,NA,1,43.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3139,26.05396667,-80.09456667,MIDR0,LIRM,10,DIC STOK,Dichocoenia stokesii,30,71.99483164476608,NA,NA,10,NA,1,NA
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3139,26.05396667,-80.09456667,MIDR0,LIRM,10,DIP LABY,Diploria labyrinthiformis,78.375,152.1708941582556,NA,NA,15,NA,1,NA
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3139,26.05396667,-80.09456667,MIDR0,LIRM,10,MEA MEAN,Meandrina meandrites,76.1875,103.73800741541294,NA,NA,10.75,NA,1,NA
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3139,26.05396667,-80.09456667,MIDR0,LIRM,10,MON CAVE,Montastraea cavernosa,12,11.780972450961723,NA,NA,6,NA,1,NA
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3139,26.05396667,-80.09456667,MIDR0,LIRM,10,POR ASTR,Porites astreoides,26.51375,53.23254218582705,NA,NA,8.5,NA,1,NA
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3139,26.05396667,-80.09456667,MIDR0,LIRM,10,PSE STRI,Pseudodiploria strigosa,65,382.88160465625606,NA,NA,26,NA,1,NA
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3139,26.05396667,-80.09456667,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,24.564999999999998,37.306412761378795,NA,NA,8.5,NA,1,NA
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3139,26.05396667,-80.09456667,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,18.189999999999998,34.6884188833873,NA,NA,7.5,NA,1,NA
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3140,26.04978333,-80.0939,MIDR0,LIRM,10,DIC STOK,Dichocoenia stokesii,15.39,28.797932657906436,NA,NA,6.5,NA,1,45.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3140,26.04978333,-80.0939,MIDR0,LIRM,10,MEA MEAN,Meandrina meandrites,81.5,99.48376736367678,NA,NA,13.5,NA,1,45
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3140,26.04978333,-80.0939,MIDR0,LIRM,10,MON CAVE,Montastraea cavernosa,41.8125,96.92031502481012,NA,NA,9.333333333333334,NA,1,45.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3140,26.04978333,-80.0939,MIDR0,LIRM,10,POR ASTR,Porites astreoides,45.623333333333335,58.90486225480862,NA,NA,9.666666666666666,NA,1,46
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3140,26.04978333,-80.0939,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,16.25,35.50654197025964,NA,NA,7.25,NA,1,45.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3140,26.04978333,-80.0939,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,47.66666666666667,97.41118887693351,NA,NA,10.833333333333332,NA,1,45.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3141,25.98283333,-80.09566667,MIDR0,LIRM,10,MAD DECA,Madracis decactis,7.199999999999999,41.23340357836604,NA,NA,9,NA,1,52
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3141,25.98283333,-80.09566667,MIDR0,LIRM,10,MEA MEAN,Meandrina meandrites,551.25,595.593607243065,NA,NA,25,NA,1,53
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3141,25.98283333,-80.09566667,MIDR0,LIRM,10,POR ASTR,Porites astreoides,40.36388888888889,75.70365630525404,NA,NA,10.666666666666666,NA,1,53
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3141,25.98283333,-80.09566667,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,19.9125,53.8324991162001,NA,NA,9.875,NA,1,52.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3141,25.98283333,-80.09566667,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,22.48625,35.64562289502794,NA,NA,8.375,NA,1,52.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3143,25.91668333,-80.0919,MIDR0,LIRM,10,MAD DECA,Madracis decactis,83.95,101.77451200691934,NA,NA,19,NA,1,65
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3143,25.91668333,-80.0919,MIDR0,LIRM,10,MEA MEAN,Meandrina meandrites,78.31875,78.29437941368312,NA,NA,13.75,NA,1,62.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3143,25.91668333,-80.0919,MIDR0,LIRM,10,MON CAVE,Montastraea cavernosa,647.75,1084.8312131927255,NA,NA,34,NA,1,62.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3143,25.91668333,-80.0919,MIDR0,LIRM,10,POR ASTR,Porites astreoides,119.625,129.59069696057895,NA,NA,16.5,NA,1,62.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3143,25.91668333,-80.0919,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,22.5,22.907446432425573,NA,NA,10,NA,1,60
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3143,25.91668333,-80.0919,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,19.2625,25.92086646907203,NA,NA,7.375,NA,1,62.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3144,25.91495,-80.09861667,MIDR0,LIRM,10,DIP LABY,Diploria labyrinthiformis,320.625,574.3224069843841,NA,NA,27,NA,1,38
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3144,25.91495,-80.09861667,MIDR0,LIRM,10,EUS FAST,Eusmilia fastigiata,49.5,79.1943148092427,NA,NA,11,NA,1,38
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3144,25.91495,-80.09861667,MIDR0,LIRM,10,MEA MEAN,Meandrina meandrites,113.475,109.16489055833284,NA,NA,14.583333333333332,NA,1,38.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3144,25.91495,-80.09861667,MIDR0,LIRM,10,MON CAVE,Montastraea cavernosa,104.7125,592.48473951295,NA,NA,28.75,NA,1,38.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3144,25.91495,-80.09861667,MIDR0,LIRM,10,MYC ALIC,Mycetophyllia aliciae,128.25,123.70021073509811,NA,NA,18,NA,1,38
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3144,25.91495,-80.09861667,MIDR0,LIRM,10,POR ASTR,Porites astreoides,45.778125,53.13709449235861,NA,NA,10.625,NA,1,38.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3144,25.91495,-80.09861667,MIDR0,LIRM,10,PSE STRI,Pseudodiploria strigosa,631.75,708.821842466197,NA,NA,38,NA,1,38
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3144,25.91495,-80.09861667,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,17.645833333333332,33.57031733132843,NA,NA,7.85,NA,1,38.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3144,25.91495,-80.09861667,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,17.265625,30.27055421427665,NA,NA,7.25,NA,1,38.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3145,25.90186667,-80.09973333,MIDR0,LIRM,10,MEA MEAN,Meandrina meandrites,354.125,383.0452292736305,NA,NA,28.5,NA,1,38
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3145,25.90186667,-80.09973333,MIDR0,LIRM,10,MON CAVE,Montastraea cavernosa,3.6,7.853981633974483,NA,NA,4,NA,1,37
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3145,25.90186667,-80.09973333,MIDR0,LIRM,10,POR ASTR,Porites astreoides,19.35,58.90486225480862,NA,NA,9,NA,1,37.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3145,25.90186667,-80.09973333,MIDR0,LIRM,10,PSE STRI,Pseudodiploria strigosa,8,13.089969389957473,NA,NA,4,NA,1,38
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3145,25.90186667,-80.09973333,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,9.3875,18.844101767626274,NA,NA,5.416666666666666,NA,1,37.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3145,25.90186667,-80.09973333,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,14.375,34.74296042251212,NA,NA,8,NA,1,37.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3146,25.89908333,-80.09223333,MIDR0,LIRM,10,AGA LAMA,Agaricia lamarcki,180,235.61944901923448,NA,NA,20,NA,1,64
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3146,25.89908333,-80.09223333,MIDR0,LIRM,10,EUS FAST,Eusmilia fastigiata,24.5,43.52414822160859,NA,NA,7,NA,1,62
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3146,25.89908333,-80.09223333,MIDR0,LIRM,10,MAD DECA,Madracis decactis,56.775,202.07640245746845,NA,NA,16.5,NA,1,62
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3146,25.89908333,-80.09223333,MIDR0,LIRM,10,MON CAVE,Montastraea cavernosa,87.925,344.92069342537934,NA,NA,18.75,NA,1,63
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3146,25.89908333,-80.09223333,MIDR0,LIRM,10,MYC ALIC,Mycetophyllia aliciae,21,22.907446432425573,NA,NA,7,NA,1,64
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3146,25.89908333,-80.09223333,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,28.575000000000003,54.97787143782138,NA,NA,7.666666666666666,NA,1,63
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3146,25.89908333,-80.09223333,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,31.534374999999997,61.400137669769265,NA,NA,8.541666666666668,NA,1,63
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3147,25.89783333,-80.09971667,MIDR0,LIRM,10,DIC STOK,Dichocoenia stokesii,32.4,53.01437602932776,NA,NA,9,NA,1,40
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3147,25.89783333,-80.09971667,MIDR0,LIRM,10,MAD DECA,Madracis decactis,126,379.60911230876667,NA,NA,20,NA,1,40
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3147,25.89783333,-80.09971667,MIDR0,LIRM,10,MEA MEAN,Meandrina meandrites,114.41833333333334,136.98107551199246,NA,NA,15.041666666666668,NA,1,40
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3147,25.89783333,-80.09971667,MIDR0,LIRM,10,MON CAVE,Montastraea cavernosa,39.1125,134.1721862470641,NA,NA,12.25,NA,1,40
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3147,25.89783333,-80.09971667,MIDR0,LIRM,10,MYC ALIC,Mycetophyllia aliciae,45,42.54240051736178,NA,NA,10,NA,1,40
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3147,25.89783333,-80.09971667,MIDR0,LIRM,10,POR ASTR,Porites astreoides,16.708333333333332,51.814462168581656,NA,NA,7.666666666666667,NA,1,40
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3147,25.89783333,-80.09971667,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,17.891666666666666,30.488720370775944,NA,NA,7.083333333333334,NA,1,40
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3147,25.89783333,-80.09971667,MIDR0,LIRM,10,SOL BOUR,Solenastrea bournoni,26.6,54.97787143782138,NA,NA,8,NA,1,40
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3147,25.89783333,-80.09971667,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,13.7525,28.04525941798388,NA,NA,6.4,NA,1,40
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3148,25.835,-80.09225,MIDR0,LIRM,10,COL NATA,Colpophyllia natans,2800,4908.738521234051,NA,NA,100,NA,1,53
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3148,25.835,-80.09225,MIDR0,LIRM,10,EUS FAST,Eusmilia fastigiata,21,32.0704250053958,NA,NA,7,NA,1,52
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3148,25.835,-80.09225,MIDR0,LIRM,10,MEA MEAN,Meandrina meandrites,26.75,34.03392041388942,NA,NA,8.5,NA,1,52.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3148,25.835,-80.09225,MIDR0,LIRM,10,MON CAVE,Montastraea cavernosa,76.13625,198.64028549260462,NA,NA,15.25,NA,1,52.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3148,25.835,-80.09225,MIDR0,LIRM,10,POR ASTR,Porites astreoides,132.02,255.90890157366854,NA,NA,23,NA,1,52
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3148,25.835,-80.09225,MIDR0,LIRM,10,POR FURC,Porites furcata,12.5,62.177354602297996,NA,NA,10,NA,1,52
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3148,25.835,-80.09225,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,17.983333333333334,31.306843457648284,NA,NA,7.166666666666667,NA,1,52.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3148,25.835,-80.09225,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,14.645833333333334,26.91624955810005,NA,NA,6.833333333333334,NA,1,52.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3149,25.7894,-80.09308333,MIDR0,LIRM,10,MON CAVE,Montastraea cavernosa,24.65,46.79664056909796,NA,NA,8.25,NA,1,46
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3149,25.7894,-80.09308333,MIDR0,LIRM,10,POR ASTR,Porites astreoides,18.9,32.0704250053958,NA,NA,7,NA,1,46
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3149,25.7894,-80.09308333,MIDR0,LIRM,10,SID SIDE,Siderastrea siderea,22.8,42.542400517361784,NA,NA,7.75,NA,1,46
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3149,25.7894,-80.09308333,MIDR0,LIRM,10,STE INTE,Stephanocoenia intersepta,39.65875,66.30887619100332,NA,NA,9.875,NA,1,46
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3155,26.25923333,-80.07045,MIDR1,LIRM,10,MAD DECA,Madracis decactis,50.5125,137.93555244667687,NA,NA,13.5,NA,1,64
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3155,26.25923333,-80.07045,MIDR1,LIRM,10,MEA MEAN,Meandrina meandrites,69.825,94.49321653375549,NA,NA,12.75,NA,1,64
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3155,26.25923333,-80.07045,MIDR1,LIRM,10,MON CAVE,Montastraea cavernosa,141.628125,222.28404270321533,NA,NA,18.625,NA,1,64
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3155,26.25923333,-80.07045,MIDR1,LIRM,10,ORB FAVE,Orbicella faveolata,150,458.1489286485115,NA,NA,40,NA,1,66
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3155,26.25923333,-80.07045,MIDR1,LIRM,10,SID SIDE,Siderastrea siderea,8.95,43.68777283898305,NA,NA,10,NA,1,64
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3155,26.25923333,-80.07045,MIDR1,LIRM,10,STE INTE,Stephanocoenia intersepta,31.515277777777776,57.60495557233368,NA,NA,9.5,NA,1,64
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3156,26.25336667,-80.072,MIDR1,LIRM,10,MAD DECA,Madracis decactis,36.80000000000001,301.0692959690218,NA,NA,23,NA,1,47
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3156,26.25336667,-80.072,MIDR1,LIRM,10,MEA MEAN,Meandrina meandrites,15.625,23.39832028454898,NA,NA,6.5,NA,1,46
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3156,26.25336667,-80.072,MIDR1,LIRM,10,MON CAVE,Montastraea cavernosa,336.5375,771.7355078466802,NA,NA,30.5,NA,1,46.5
SEFCRI,NCRMP,2014,Broward-Miami,NA,0,3156,26.25336667,-80.072,MIDR1,LIRM,10,ORB FAVE,Orbicella faveolata,27,32.72492347489368,NA,NA,10,NA,1,47
